实况日期,气温,相对湿度,未来雷暴,index,0
1996-08-27 12:00:00,24.1,0.6701373240484054,0.0,18490,1996-08-27 12:00:00
1996-08-28 06:00:00,27.5,0.5688058771027764,1.0,18493,1996-08-28 06:00:00
1996-08-28 18:00:00,20.6,0.8775840527669956,1.0,18495,1996-08-28 18:00:00
1996-08-29 06:00:00,27.7,0.5146069534920086,1.0,18497,1996-08-29 06:00:00
1996-08-29 12:00:00,24.0,0.7594105683698176,1.0,18498,1996-08-29 12:00:00
1996-09-01 12:00:00,27.0,0.7321498947774215,1.0,18510,1996-09-01 12:00:00
1996-09-07 12:00:00,22.3,0.8261148597568918,1.0,18534,1996-09-07 12:00:00
1996-09-08 06:00:00,27.8,0.45305551485813345,1.0,18537,1996-09-08 06:00:00
1996-09-09 18:00:00,19.6,0.8767081867213244,0.0,18543,1996-09-09 18:00:00
1996-09-12 06:00:00,21.1,0.8725510563115304,1.0,18553,1996-09-12 06:00:00
1996-09-12 12:00:00,21.0,0.8562265185059389,1.0,18554,1996-09-12 12:00:00
1996-09-14 06:00:00,16.1,0.9561769806650469,1.0,18561,1996-09-14 06:00:00
1996-09-15 12:00:00,20.2,0.8883266845386328,1.0,18566,1996-09-15 12:00:00
1996-09-18 06:00:00,24.6,0.5653624091384423,1.0,18577,1996-09-18 06:00:00
1996-09-30 18:00:00,15.6,0.8178390664360886,0.0,18627,1996-09-30 18:00:00
1996-10-08 06:00:00,22.5,0.24995879775722796,0.0,18657,1996-10-08 06:00:00
1996-10-15 06:00:00,18.1,0.2923393686639664,0.0,18685,1996-10-15 06:00:00
1996-10-19 12:00:00,13.1,0.7668032300817578,0.0,18702,1996-10-19 12:00:00
1996-10-19 18:00:00,9.7,0.9222680464384584,0.0,18703,1996-10-19 18:00:00
1996-10-23 18:00:00,10.9,0.5041823224163977,0.0,18719,1996-10-23 18:00:00
1996-10-31 12:00:00,6.6,0.43640665502954523,0.0,18750,1996-10-31 12:00:00
1997-04-03 18:00:00,4.8,0.8384125060828767,0.0,19367,1997-04-03 18:00:00
1997-04-04 12:00:00,12.6,0.7107975193753734,0.0,19370,1997-04-04 12:00:00
1997-04-09 06:00:00,17.6,0.08843393371994218,0.0,19389,1997-04-09 06:00:00
1997-04-13 12:00:00,15.3,0.4916305476196636,0.0,19406,1997-04-13 12:00:00
1997-04-29 00:00:00,16.5,0.67643925482787,0.0,19468,1997-04-29 00:00:00
1997-05-01 06:00:00,23.3,0.46480541066481673,0.0,19477,1997-05-01 06:00:00
1997-05-03 06:00:00,20.3,0.5401191412003068,1.0,19485,1997-05-03 06:00:00
1997-05-13 00:00:00,18.3,0.8981507497757241,0.0,19524,1997-05-13 00:00:00
1997-05-14 18:00:00,23.0,0.630584603154229,0.0,19531,1997-05-14 18:00:00
1997-05-18 00:00:00,18.5,0.6041635425480256,1.0,19544,1997-05-18 00:00:00
1997-05-18 12:00:00,22.3,0.25301965391171044,1.0,19546,1997-05-18 12:00:00
1997-05-22 18:00:00,19.1,0.6384431516042575,0.0,19563,1997-05-22 18:00:00
1997-05-23 12:00:00,19.4,0.5673431317647247,0.0,19566,1997-05-23 12:00:00
1997-05-23 18:00:00,12.8,0.8475869565370258,0.0,19567,1997-05-23 18:00:00
1997-05-25 06:00:00,27.0,0.543022117735785,1.0,19573,1997-05-25 06:00:00
1997-05-25 12:00:00,18.8,0.8485512842466757,1.0,19574,1997-05-25 12:00:00
1997-05-27 12:00:00,17.3,0.8802976885159307,1.0,19582,1997-05-27 12:00:00
1997-05-28 00:00:00,16.3,0.7468311829080643,1.0,19584,1997-05-28 00:00:00
1997-05-28 06:00:00,20.4,0.3565355480140619,1.0,19585,1997-05-28 06:00:00
1997-06-01 06:00:00,21.4,0.49806645714389086,1.0,19601,1997-06-01 06:00:00
1997-06-03 12:00:00,16.8,0.79828780628805,0.0,19610,1997-06-03 12:00:00
1997-06-04 06:00:00,21.1,0.5315007277718324,0.0,19613,1997-06-04 06:00:00
1997-06-08 18:00:00,19.9,0.44619947519582026,0.0,19631,1997-06-08 18:00:00
1997-06-10 18:00:00,17.0,0.7285944669509651,0.0,19639,1997-06-10 18:00:00
1997-06-19 06:00:00,31.8,0.4523147073588789,1.0,19673,1997-06-19 06:00:00
1997-06-20 06:00:00,31.5,0.385301617255332,1.0,19677,1997-06-20 06:00:00
1997-06-22 06:00:00,35.8,0.25096743260064347,1.0,19685,1997-06-22 06:00:00
1997-06-22 12:00:00,30.1,0.4680462241499039,1.0,19686,1997-06-22 12:00:00
1997-06-24 06:00:00,34.3,0.4395643997891926,1.0,19693,1997-06-24 06:00:00
1997-06-26 06:00:00,30.6,0.39028810646208645,0.0,19701,1997-06-26 06:00:00
1997-06-30 00:00:00,25.5,0.7340995099517156,1.0,19716,1997-06-30 00:00:00
1997-06-30 12:00:00,24.3,0.8595032812557263,0.0,19718,1997-06-30 12:00:00
1997-06-30 18:00:00,22.9,0.912601778654526,0.0,19719,1997-06-30 18:00:00
1997-07-02 06:00:00,30.8,0.6242369704780377,0.0,19725,1997-07-02 06:00:00
1997-07-02 12:00:00,28.9,0.7532756007464201,1.0,19726,1997-07-02 12:00:00
1997-07-02 18:00:00,25.3,0.9706103680455057,1.0,19727,1997-07-02 18:00:00
1997-07-03 00:00:00,24.3,0.8183597081980049,0.0,19728,1997-07-03 00:00:00
1997-07-12 06:00:00,34.3,0.41828846250264584,0.0,19765,1997-07-12 06:00:00
1997-07-16 00:00:00,26.3,0.8358382954756962,1.0,19780,1997-07-16 00:00:00
1997-07-19 00:00:00,25.3,0.6436785100728806,1.0,19792,1997-07-19 00:00:00
1997-07-19 06:00:00,21.4,0.9697511180416746,1.0,19793,1997-07-19 06:00:00
1997-07-19 12:00:00,22.1,0.8734493304742315,0.0,19794,1997-07-19 12:00:00
1997-07-22 12:00:00,32.8,0.7035898243084354,1.0,19806,1997-07-22 12:00:00
1997-07-26 06:00:00,34.0,0.5500828936822102,1.0,19821,1997-07-26 06:00:00
1997-07-28 06:00:00,30.4,0.7923045392542332,1.0,19829,1997-07-28 06:00:00
1997-07-29 18:00:00,26.6,0.9203523419193805,1.0,19835,1997-07-29 18:00:00
1997-07-31 12:00:00,28.3,0.915900194582115,1.0,19842,1997-07-31 12:00:00
1997-07-31 18:00:00,25.9,0.9422305703383863,1.0,19843,1997-07-31 18:00:00
1997-08-07 06:00:00,26.3,0.7962660370395795,0.0,19869,1997-08-07 06:00:00
1997-08-10 06:00:00,32.8,0.43554397844902604,1.0,19881,1997-08-10 06:00:00
1997-08-12 06:00:00,32.3,0.646555821946542,1.0,19889,1997-08-12 06:00:00
1997-08-12 12:00:00,29.5,0.6213928236248811,1.0,19890,1997-08-12 12:00:00
1997-08-16 18:00:00,21.3,0.9402639787089914,0.0,19907,1997-08-16 18:00:00
1997-08-21 00:00:00,26.1,0.5071952043743692,0.0,19924,1997-08-21 00:00:00
1997-08-25 06:00:00,33.1,0.6482092431642854,0.0,19941,1997-08-25 06:00:00
1997-08-31 00:00:00,26.4,0.8719554294338782,0.0,19964,1997-08-31 00:00:00
1997-08-31 06:00:00,32.6,0.6588470337851806,1.0,19965,1997-08-31 06:00:00
1997-08-31 12:00:00,25.5,0.9420634056071323,1.0,19966,1997-08-31 12:00:00
1997-09-06 12:00:00,23.5,0.8173696369083571,0.0,19990,1997-09-06 12:00:00
1997-09-10 00:00:00,15.5,0.9196114935423946,0.0,20004,1997-09-10 00:00:00
1997-09-10 06:00:00,16.0,0.9022489477196124,0.0,20005,1997-09-10 06:00:00
1997-09-11 06:00:00,19.6,0.541930795033944,0.0,20009,1997-09-11 06:00:00
1997-09-11 12:00:00,16.4,0.8514703358777295,0.0,20010,1997-09-11 12:00:00
1997-09-13 18:00:00,13.3,0.9870257825077093,0.0,20019,1997-09-13 18:00:00
1997-09-30 18:00:00,14.8,0.9495647002454626,0.0,20087,1997-09-30 18:00:00
1997-10-01 06:00:00,25.0,0.40597207243869043,0.0,20089,1997-10-01 06:00:00
1997-10-02 12:00:00,16.8,0.5166497946763202,1.0,20094,1997-10-02 12:00:00
1997-10-05 18:00:00,11.0,0.6694928318073751,0.0,20107,1997-10-05 18:00:00
1997-10-08 18:00:00,8.8,0.8846692285220822,0.0,20119,1997-10-08 18:00:00
1997-10-09 00:00:00,10.3,0.7889470454327262,0.0,20120,1997-10-09 00:00:00
1997-10-10 00:00:00,14.3,0.5660638171848883,0.0,20124,1997-10-10 00:00:00
1997-10-11 18:00:00,9.3,0.9474021606392682,0.0,20131,1997-10-11 18:00:00
1997-10-13 12:00:00,17.5,0.39560625109984415,0.0,20138,1997-10-13 12:00:00
1997-10-17 06:00:00,21.3,0.16920144193603137,0.0,20153,1997-10-17 06:00:00
1997-10-24 00:00:00,5.5,0.15171405074854352,0.0,20180,1997-10-24 00:00:00
1997-10-26 18:00:00,9.8,0.24250307370796445,0.0,20191,1997-10-26 18:00:00
1998-04-04 06:00:00,17.8,0.5671512793921777,0.0,20829,1998-04-04 06:00:00
1998-04-05 00:00:00,10.4,0.8860371432372885,0.0,20832,1998-04-05 00:00:00
1998-04-08 18:00:00,15.4,0.7858819711115523,0.0,20847,1998-04-08 18:00:00
1998-04-15 12:00:00,19.3,0.6141126804472287,1.0,20874,1998-04-15 12:00:00
1998-04-19 12:00:00,22.0,0.6658374225748951,0.0,20890,1998-04-19 12:00:00
1998-04-21 18:00:00,20.1,0.8607267278052309,1.0,20899,1998-04-21 18:00:00
1998-04-22 00:00:00,15.3,0.9559113423952871,1.0,20900,1998-04-22 00:00:00
1998-04-22 18:00:00,15.8,0.9499436612400093,1.0,20903,1998-04-22 18:00:00
1998-04-23 00:00:00,15.9,0.9684742016094886,1.0,20904,1998-04-23 00:00:00
1998-04-27 06:00:00,15.0,0.8279124383554728,0.0,20921,1998-04-27 06:00:00
1998-04-28 06:00:00,13.8,0.9806691032281791,0.0,20925,1998-04-28 06:00:00
1998-04-28 12:00:00,13.3,0.9489882134583956,0.0,20926,1998-04-28 12:00:00
1998-05-04 00:00:00,16.5,0.6946979581538633,0.0,20948,1998-05-04 00:00:00
1998-05-10 06:00:00,21.8,0.44846694479116067,0.0,20973,1998-05-10 06:00:00
1998-05-11 12:00:00,16.3,0.6237172301758036,0.0,20978,1998-05-11 12:00:00
1998-05-11 18:00:00,11.9,0.86383175598457,0.0,20979,1998-05-11 18:00:00
1998-05-12 18:00:00,16.1,0.8567085136897071,0.0,20983,1998-05-12 18:00:00
1998-05-17 18:00:00,16.9,0.6908880573410868,0.0,21003,1998-05-17 18:00:00
1998-05-19 18:00:00,21.3,0.7408365562887058,1.0,21011,1998-05-19 18:00:00
1998-05-21 18:00:00,15.9,0.8848042312985922,0.0,21019,1998-05-21 18:00:00
1998-05-23 00:00:00,17.0,0.7480124699440922,0.0,21024,1998-05-23 00:00:00
1998-05-27 06:00:00,21.3,0.41774311821402726,0.0,21041,1998-05-27 06:00:00
1998-06-03 06:00:00,21.3,0.5720392530800311,1.0,21069,1998-06-03 06:00:00
1998-06-06 12:00:00,23.6,0.7172055182683801,1.0,21082,1998-06-06 12:00:00
1998-06-09 00:00:00,22.5,0.7666094918065985,0.0,21092,1998-06-09 00:00:00
1998-06-09 06:00:00,31.8,0.3935913621317977,1.0,21093,1998-06-09 06:00:00
1998-06-10 06:00:00,28.1,0.5288388633641252,1.0,21097,1998-06-10 06:00:00
1998-06-15 18:00:00,22.1,0.6007458271891924,0.0,21119,1998-06-15 18:00:00
1998-06-17 06:00:00,26.0,0.5796992670929529,1.0,21125,1998-06-17 06:00:00
1998-06-18 00:00:00,21.1,0.8092348119037751,1.0,21128,1998-06-18 00:00:00
1998-06-18 06:00:00,24.8,0.6108718716259706,1.0,21129,1998-06-18 06:00:00
1998-06-20 12:00:00,29.6,0.46376334399871283,1.0,21138,1998-06-20 12:00:00
1998-06-21 06:00:00,31.1,0.598895813084355,1.0,21141,1998-06-21 06:00:00
1998-06-22 18:00:00,22.1,0.8105315692596695,1.0,21147,1998-06-22 18:00:00
1998-06-24 00:00:00,21.6,0.8356787475027988,0.0,21152,1998-06-24 00:00:00
1998-06-26 12:00:00,31.1,0.5916453678515585,1.0,21162,1998-06-26 12:00:00
1998-06-29 12:00:00,27.9,0.6572291692940735,1.0,21174,1998-06-29 12:00:00
1998-07-16 00:00:00,27.3,0.8727519950413446,0.0,21240,1998-07-16 00:00:00
1998-07-17 12:00:00,25.3,0.8604747810524086,1.0,21246,1998-07-17 12:00:00
1998-07-18 00:00:00,22.8,0.8422413060438662,0.0,21248,1998-07-18 00:00:00
1998-07-18 06:00:00,28.8,0.6470859572035512,1.0,21249,1998-07-18 06:00:00
1998-07-19 12:00:00,29.8,0.45266152439706975,1.0,21254,1998-07-19 12:00:00
1998-07-20 00:00:00,27.8,0.5116063924851807,0.0,21256,1998-07-20 00:00:00
1998-07-20 12:00:00,29.3,0.6096137275162159,1.0,21258,1998-07-20 12:00:00
1998-07-22 06:00:00,29.0,0.6475050747867969,0.0,21265,1998-07-22 06:00:00
1998-07-22 12:00:00,27.3,0.8220044672501956,1.0,21266,1998-07-22 12:00:00
1998-07-23 06:00:00,26.6,0.7822860168843965,1.0,21269,1998-07-23 06:00:00
1998-07-23 12:00:00,23.3,0.9411310386974845,1.0,21270,1998-07-23 12:00:00
1998-07-23 18:00:00,21.6,0.9757720367315182,1.0,21271,1998-07-23 18:00:00
1998-07-25 12:00:00,26.8,0.8214043638256141,0.0,21278,1998-07-25 12:00:00
1998-07-26 06:00:00,27.5,0.8472541596748313,0.0,21281,1998-07-26 06:00:00
1998-07-27 00:00:00,25.8,0.9309843898856043,0.0,21284,1998-07-27 00:00:00
1998-07-28 00:00:00,24.5,0.7792463921030983,1.0,21288,1998-07-28 00:00:00
1998-08-03 12:00:00,26.3,0.6498495105235108,1.0,21314,1998-08-03 12:00:00
1998-08-04 00:00:00,24.4,0.8235264700536149,1.0,21316,1998-08-04 00:00:00
1998-08-08 06:00:00,30.8,0.5766691127682272,0.0,21333,1998-08-08 06:00:00
1998-08-09 12:00:00,26.4,0.8110356307625708,1.0,21338,1998-08-09 12:00:00
1998-08-09 18:00:00,24.0,0.9414301015198656,1.0,21339,1998-08-09 18:00:00
1998-08-12 06:00:00,31.6,0.557742916812473,1.0,21349,1998-08-12 06:00:00
1998-08-12 12:00:00,29.7,0.7500410194163775,1.0,21350,1998-08-12 12:00:00
1998-08-12 18:00:00,22.0,0.9176791955103413,1.0,21351,1998-08-12 18:00:00
1998-08-15 12:00:00,25.0,0.7287109452262556,0.0,21362,1998-08-15 12:00:00
1998-08-16 12:00:00,26.3,0.6703869479401967,1.0,21366,1998-08-16 12:00:00
1998-08-16 18:00:00,23.3,0.9411310386974845,1.0,21367,1998-08-16 18:00:00
1998-08-17 06:00:00,28.7,0.642920430003571,0.0,21369,1998-08-17 06:00:00
1998-08-19 06:00:00,30.1,0.42009800825743276,0.0,21377,1998-08-19 06:00:00
1998-08-24 12:00:00,22.1,0.9120969422563822,0.0,21398,1998-08-24 12:00:00
1998-08-28 06:00:00,29.7,0.47293121937231747,1.0,21413,1998-08-28 06:00:00
1998-08-28 12:00:00,25.5,0.7250778068430476,1.0,21414,1998-08-28 12:00:00
1998-08-29 06:00:00,29.0,0.47709525690733884,1.0,21417,1998-08-29 06:00:00
1998-08-30 12:00:00,21.3,0.7893302171681412,1.0,21422,1998-08-30 12:00:00
1998-08-30 18:00:00,20.2,0.8772348018888185,1.0,21423,1998-08-30 18:00:00
1998-09-02 00:00:00,20.3,0.9052640332298455,0.0,21432,1998-09-02 00:00:00
1998-09-02 06:00:00,27.5,0.6208101356141165,1.0,21433,1998-09-02 06:00:00
1998-09-02 12:00:00,24.2,0.8753058345435167,1.0,21434,1998-09-02 12:00:00
1998-09-02 18:00:00,18.0,0.9507626175335866,0.0,21435,1998-09-02 18:00:00
1998-09-03 06:00:00,26.0,0.7214883490497774,1.0,21437,1998-09-03 06:00:00
1998-09-07 12:00:00,26.7,0.7824292736267227,1.0,21454,1998-09-07 12:00:00
1998-09-12 00:00:00,22.5,0.8956522646517598,1.0,21472,1998-09-12 00:00:00
1998-09-12 06:00:00,25.5,0.7855011155287565,1.0,21473,1998-09-12 06:00:00
1998-09-13 18:00:00,23.3,0.8962455035178981,0.0,21479,1998-09-13 18:00:00
1998-09-14 18:00:00,15.8,0.7459826444709879,0.0,21483,1998-09-14 18:00:00
1998-09-26 12:00:00,20.3,0.49179047989972935,0.0,21530,1998-09-26 12:00:00
1998-09-28 06:00:00,25.2,0.6040789297445313,0.0,21537,1998-09-28 06:00:00
1998-10-09 18:00:00,15.6,0.9019613205998906,0.0,21583,1998-10-09 18:00:00
1998-10-10 00:00:00,16.8,0.8463934966162173,0.0,21584,1998-10-10 00:00:00
1998-10-10 18:00:00,18.0,0.9269527600281118,1.0,21587,1998-10-10 18:00:00
1998-10-11 00:00:00,16.8,0.9086411519956822,1.0,21588,1998-10-11 00:00:00
1998-10-11 06:00:00,21.1,0.7172234325511183,1.0,21589,1998-10-11 06:00:00
1998-10-17 00:00:00,12.1,0.17058851174968,0.0,21612,1998-10-17 00:00:00
1998-10-18 12:00:00,11.8,0.4418831699465046,0.0,21618,1998-10-18 12:00:00
1998-10-22 12:00:00,11.8,0.47500031367410084,0.0,21634,1998-10-22 12:00:00
1998-10-25 12:00:00,10.5,0.9227386445466547,0.0,21646,1998-10-25 12:00:00
1998-10-31 06:00:00,11.2,0.18104337760930994,0.0,21669,1998-10-31 06:00:00
1999-04-04 12:00:00,12.5,0.3894660376093015,0.0,22290,1999-04-04 12:00:00
1999-04-09 12:00:00,14.0,0.6804251011824518,0.0,22310,1999-04-09 12:00:00
1999-04-16 18:00:00,13.2,0.7618107163042052,0.0,22339,1999-04-16 18:00:00
1999-04-17 06:00:00,22.5,0.5043236482554321,1.0,22341,1999-04-17 06:00:00
1999-04-18 06:00:00,25.0,0.5627262267902553,1.0,22345,1999-04-18 06:00:00
1999-04-18 12:00:00,21.2,0.6859190240934591,1.0,22346,1999-04-18 12:00:00
1999-04-19 06:00:00,12.6,0.46046430672919414,1.0,22349,1999-04-19 06:00:00
1999-04-19 18:00:00,9.6,0.7506179136537728,0.0,22351,1999-04-19 18:00:00
1999-04-22 00:00:00,13.8,0.8947416755452274,1.0,22360,1999-04-22 00:00:00
1999-04-22 18:00:00,14.8,0.943420498934259,0.0,22363,1999-04-22 18:00:00
1999-05-03 18:00:00,11.9,0.6901988583363842,0.0,22407,1999-05-03 18:00:00
1999-05-04 06:00:00,27.4,0.16987049262715495,1.0,22409,1999-05-04 06:00:00
1999-05-07 06:00:00,25.0,0.26220487356548877,0.0,22421,1999-05-07 06:00:00
1999-05-09 06:00:00,22.4,0.45926042692726754,0.0,22429,1999-05-09 06:00:00
1999-05-21 12:00:00,25.6,0.5026306601804401,0.0,22478,1999-05-21 12:00:00
1999-05-22 06:00:00,22.0,0.596622945268276,1.0,22481,1999-05-22 06:00:00
1999-05-23 12:00:00,18.8,0.8539798865065346,1.0,22486,1999-05-23 12:00:00
1999-05-23 18:00:00,15.1,0.9682817895782926,0.0,22487,1999-05-23 18:00:00
1999-05-24 00:00:00,18.3,0.6324608838713205,0.0,22488,1999-05-24 00:00:00
1999-05-27 18:00:00,13.3,0.6516556961911579,0.0,22503,1999-05-27 18:00:00
1999-05-31 00:00:00,19.5,0.8601345363570271,1.0,22516,1999-05-31 00:00:00
1999-05-31 06:00:00,20.2,0.8500356504178257,1.0,22517,1999-05-31 06:00:00
1999-06-01 06:00:00,27.4,0.554422873371474,1.0,22521,1999-06-01 06:00:00
1999-06-07 06:00:00,31.6,0.37102006105388025,0.0,22545,1999-06-07 06:00:00
1999-06-09 06:00:00,31.6,0.2895455328200368,1.0,22553,1999-06-09 06:00:00
1999-06-16 18:00:00,22.0,0.4996698709970802,1.0,22583,1999-06-16 18:00:00
1999-06-17 00:00:00,19.3,0.7665098681867262,1.0,22584,1999-06-17 00:00:00
1999-06-17 06:00:00,28.4,0.4605448321877732,1.0,22585,1999-06-17 06:00:00
1999-06-17 18:00:00,19.0,0.8116532380887659,1.0,22587,1999-06-17 18:00:00
1999-06-18 00:00:00,20.7,0.7638057759189999,0.0,22588,1999-06-18 00:00:00
1999-06-18 06:00:00,28.6,0.4159782977194088,0.0,22589,1999-06-18 06:00:00
1999-06-21 18:00:00,18.7,0.9391081892858247,1.0,22603,1999-06-21 18:00:00
1999-06-23 06:00:00,30.2,0.29941534142934756,1.0,22609,1999-06-23 06:00:00
1999-06-28 00:00:00,25.9,0.6821982363271571,0.0,22628,1999-06-28 00:00:00
1999-07-06 18:00:00,21.8,0.9006912113138608,0.0,22663,1999-07-06 18:00:00
1999-07-09 18:00:00,23.0,0.8320904346719187,0.0,22675,1999-07-09 18:00:00
1999-07-16 00:00:00,27.8,0.5381845248861301,0.0,22700,1999-07-16 00:00:00
1999-07-17 12:00:00,29.1,0.46834903395447713,1.0,22706,1999-07-17 12:00:00
1999-07-18 12:00:00,28.2,0.64981026359422,1.0,22710,1999-07-18 12:00:00
1999-07-19 12:00:00,30.4,0.5582716918307464,1.0,22714,1999-07-19 12:00:00
1999-07-21 06:00:00,32.0,0.5587062624652152,1.0,22721,1999-07-21 06:00:00
1999-07-28 12:00:00,33.8,0.5495995263386745,0.0,22750,1999-07-28 12:00:00
1999-07-31 12:00:00,28.5,0.7084636239530075,1.0,22762,1999-07-31 12:00:00
1999-08-01 06:00:00,32.5,0.39052294027126244,1.0,22765,1999-08-01 06:00:00
1999-08-04 00:00:00,25.0,0.6389950352492241,0.0,22776,1999-08-04 00:00:00
1999-08-04 06:00:00,31.8,0.5380911596432335,1.0,22777,1999-08-04 06:00:00
1999-08-04 12:00:00,27.9,0.7516874270795059,1.0,22778,1999-08-04 12:00:00
1999-08-07 06:00:00,27.6,0.7603723418086676,0.0,22789,1999-08-07 06:00:00
1999-08-07 18:00:00,23.4,0.9185066167863652,0.0,22791,1999-08-07 18:00:00
1999-08-08 12:00:00,28.4,0.7212970392368802,0.0,22794,1999-08-08 12:00:00
1999-08-09 00:00:00,26.0,0.8405776719534532,0.0,22796,1999-08-09 00:00:00
1999-08-22 12:00:00,25.7,0.6405038698527272,1.0,22850,1999-08-22 12:00:00
1999-08-30 12:00:00,25.1,0.5013161221477331,0.0,22882,1999-08-30 12:00:00
1999-09-08 12:00:00,29.0,0.8094597868756376,1.0,22918,1999-09-08 12:00:00
1999-09-08 18:00:00,22.3,0.8682328736341897,1.0,22919,1999-09-08 18:00:00
1999-09-09 12:00:00,26.2,0.7912985562940672,0.0,22922,1999-09-09 12:00:00
1999-09-13 12:00:00,20.8,0.5898962409449062,0.0,22938,1999-09-13 12:00:00
1999-09-15 12:00:00,13.5,0.888620639196307,1.0,22946,1999-09-15 12:00:00
1999-09-19 18:00:00,11.8,0.7190698235580482,0.0,22963,1999-09-19 18:00:00
1999-09-20 00:00:00,14.9,0.5521325144510492,0.0,22964,1999-09-20 00:00:00
1999-09-21 18:00:00,13.4,0.7027131176695111,0.0,22971,1999-09-21 18:00:00
1999-09-22 00:00:00,15.5,0.5498822896544293,0.0,22972,1999-09-22 00:00:00
1999-09-23 06:00:00,22.5,0.23092466034456083,0.0,22977,1999-09-23 06:00:00
1999-09-27 06:00:00,22.4,0.6211957868024346,0.0,22993,1999-09-27 06:00:00
1999-09-30 06:00:00,23.7,0.38117295094573633,0.0,23005,1999-09-30 06:00:00
1999-10-10 18:00:00,15.9,0.39096518066113145,0.0,23047,1999-10-10 18:00:00
1999-10-13 18:00:00,11.9,0.46178427693935215,0.0,23059,1999-10-13 18:00:00
1999-10-17 12:00:00,12.3,0.44013535158296535,0.0,23074,1999-10-17 12:00:00
1999-10-19 00:00:00,8.3,0.7431371960344745,0.0,23080,1999-10-19 00:00:00
1999-10-20 06:00:00,22.9,0.1210646982286132,0.0,23085,1999-10-20 06:00:00
1999-10-20 18:00:00,8.2,0.5228150652546831,0.0,23087,1999-10-20 18:00:00
1999-10-26 12:00:00,14.2,0.5314850207650907,1.0,23110,1999-10-26 12:00:00
1999-10-28 06:00:00,8.1,0.07166370117535047,0.0,23117,1999-10-28 06:00:00
2000-04-05 18:00:00,9.9,0.330786276968735,0.0,23759,2000-04-05 18:00:00
2000-04-12 06:00:00,29.0,0.08049141680403683,0.0,23785,2000-04-12 06:00:00
2000-04-16 12:00:00,14.6,0.4404450252751924,0.0,23802,2000-04-16 12:00:00
2000-04-18 00:00:00,11.8,0.7190698235580482,0.0,23808,2000-04-18 00:00:00
2000-04-21 06:00:00,21.2,0.1312060591490636,0.0,23821,2000-04-21 06:00:00
2000-04-26 12:00:00,17.6,0.2804753267752009,0.0,23842,2000-04-26 12:00:00
2000-05-01 18:00:00,14.0,0.47107766328967454,0.0,23863,2000-05-01 18:00:00
2000-05-04 18:00:00,21.8,0.30071894163624546,0.0,23875,2000-05-04 18:00:00
2000-05-07 00:00:00,19.3,0.4600009108362495,0.0,23884,2000-05-07 00:00:00
2000-05-08 12:00:00,18.8,0.2818237217658088,0.0,23890,2000-05-08 12:00:00
2000-05-09 18:00:00,11.3,0.6517430118416447,0.0,23895,2000-05-09 18:00:00
2000-05-14 00:00:00,15.2,0.7908003471297549,0.0,23912,2000-05-14 00:00:00
2000-05-14 06:00:00,16.0,0.8510459919219127,1.0,23913,2000-05-14 06:00:00
2000-05-16 18:00:00,19.0,0.5189743050624495,0.0,23923,2000-05-16 18:00:00
2000-05-17 06:00:00,26.3,0.4608171532497651,1.0,23925,2000-05-17 06:00:00
2000-05-17 18:00:00,14.0,0.7428946715046567,0.0,23927,2000-05-17 18:00:00
2000-05-18 00:00:00,16.0,0.7219878565916649,1.0,23928,2000-05-18 00:00:00
2000-05-18 18:00:00,12.7,0.7406316712099905,0.0,23931,2000-05-18 18:00:00
2000-05-19 18:00:00,14.3,0.7894940084923571,0.0,23935,2000-05-19 18:00:00
2000-05-21 18:00:00,20.0,0.5502426133792427,1.0,23943,2000-05-21 18:00:00
2000-05-23 00:00:00,21.0,0.5788649560195439,0.0,23948,2000-05-23 00:00:00
2000-05-24 06:00:00,30.3,0.5212448694556695,0.0,23953,2000-05-24 06:00:00
2000-05-26 00:00:00,22.3,0.6290310090865185,0.0,23960,2000-05-26 00:00:00
2000-05-30 06:00:00,26.6,0.42971969437500146,0.0,23977,2000-05-30 06:00:00
2000-06-09 06:00:00,26.3,0.18123452783856103,0.0,24017,2000-06-09 06:00:00
2000-06-11 06:00:00,29.4,0.25095929237312714,1.0,24025,2000-06-11 06:00:00
2000-06-16 06:00:00,33.5,0.27965667445760556,1.0,24045,2000-06-16 06:00:00
2000-06-19 12:00:00,32.4,0.2694632206885408,0.0,24058,2000-06-19 12:00:00
2000-06-21 06:00:00,34.4,0.25903300786754924,0.0,24065,2000-06-21 06:00:00
2000-06-22 12:00:00,28.5,0.4405738206460593,0.0,24070,2000-06-22 12:00:00
2000-06-25 18:00:00,21.4,0.8673946056466451,0.0,24083,2000-06-25 18:00:00
2000-06-27 00:00:00,23.4,0.7776301036785002,0.0,24088,2000-06-27 00:00:00
2000-06-29 06:00:00,30.7,0.39056401731024015,1.0,24097,2000-06-29 06:00:00
2000-06-30 06:00:00,37.1,0.13046421876670652,0.0,24101,2000-06-30 06:00:00
2000-07-02 18:00:00,28.7,0.679297862332295,0.0,24111,2000-07-02 18:00:00
2000-07-03 06:00:00,29.9,0.6415329895738356,1.0,24113,2000-07-03 06:00:00
2000-07-04 00:00:00,24.9,0.8190972010108687,1.0,24116,2000-07-04 00:00:00
2000-07-04 18:00:00,22.5,0.9011881063873793,1.0,24119,2000-07-04 18:00:00
2000-07-05 06:00:00,28.7,0.6710617268389897,0.0,24121,2000-07-05 06:00:00
2000-07-09 12:00:00,29.7,0.5884097070446223,1.0,24138,2000-07-09 12:00:00
