单位ID,实况日期,总云量,中云量,低云量,风向,风速,温度,湿度,能见度,本站气压,天气现象,850hpa温度,500hpa涡度,700hpa涡度,850hpa涡度,700hpa湿度,850hpa湿度,2m温度,850W,700W,实况变化,t850变化,上一时次温度,时次,mon,alt,az,index,last_850hpa温度,last_500hpa涡度,last_700hpa涡度,last_850hpa涡度,last_700hpa湿度,last_850hpa湿度,last_2m温度,last_850W,last_700W,last_alt,last_az
964010001,2017-11-27 17:00:00,8,8,0,-1,0,9.1999998,50.0,8000,944.79999,0,279.334366846,-10.53515625,3.3271484375,-1.796875,39.1039416016,73.7942697144,278.75210083,0.00329522705078,0.154491479492,0.5,0.768610644531,8.6999998,17,11,0.209523662925,4.18768501282,490,278.565756201,-3.810546875,2.3955078125,-1.6748046875,70.8581519653,72.9918403687,279.833968652,0.0974204711914,0.252402276611,0.705731928349,3.57958126068
964010001,2017-11-27 20:00:00,7,7,0,-1,0,4.9000001,68.0,8000,947.0,0,278.838858936,-10.654296875,0.41796875,-4.4072265625,35.6928179199,84.2434491943,273.796720898,0.205737995911,0.0499613128662,-4.2999997,-0.495507910156,9.1999998,20,11,-0.458857446909,4.49125242233,491,279.334366846,-10.53515625,3.3271484375,-1.796875,39.1039416016,73.7942697144,278.75210083,0.00329522705078,0.154491479492,0.209523662925,4.18768501282
964010001,2017-11-27 23:00:00,10,10,0,116,1,1.7,75.0,8000,949.20001,0,278.483646973,-9.53125,-2.771484375,-9.7841796875,31.3747443939,77.7121014282,273.104612793,0.161981416321,0.0648374694824,-3.2000001,-0.355211962891,4.9000001,23,11,-1.16902816296,4.76080179214,492,278.838858936,-10.654296875,0.41796875,-4.4072265625,35.6928179199,84.2434491943,273.796720898,0.205737995911,0.0499613128662,-0.458857446909,4.49125242233
964010001,2017-11-28 02:00:00,8,8,0,-1,0,1.1,82.0,8000,950.5,0,277.694074365,-3.37109375,-7.9306640625,-15.7890625,21.9978772827,66.691602832,273.442856494,-0.04962449646,-0.0595466567993,-0.6,-0.789572607422,1.7,2,11,-1.24140536785,1.47720956802,493,278.483646973,-9.53125,-2.771484375,-9.7841796875,31.3747443939,77.7121014282,273.104612793,0.161981416321,0.0648374694824,-1.16902816296,4.76080179214
964010001,2017-11-28 05:00:00,6,6,0,-1,0,0.1,85.0,8000,952.70001,0,274.800694287,-2.728515625,-8.220703125,-16.4951171875,19.9015424805,53.3089788208,272.607187354,-0.0618250823975,0.107776661682,-1.0,-2.89338007812,1.1,5,11,-0.53009223938,1.76852869987,494,277.694074365,-3.37109375,-7.9306640625,-15.7890625,21.9978772827,66.691602832,273.442856494,-0.04962449646,-0.0595466567993,-1.24140536785,1.47720956802
964010001,2017-11-28 08:00:00,0,0,0,-1,0,-0.89999998,86.0,10000,955.20001,0,273.986426953,-8.99609375,-4.8076171875,-9.0537109375,19.0149051025,49.6845292847,271.772634082,-0.0648252716064,-0.00853637237549,-0.99999998,-0.814267333984,0.1,8,11,0.145635992289,2.05813598633,495,274.800694287,-2.728515625,-8.220703125,-16.4951171875,19.9015424805,53.3089788208,272.607187354,-0.0618250823975,0.107776661682,-0.53009223938,1.76852869987
964010001,2017-11-28 11:00:00,0,0,0,-1,0,9.8000002,70.0,10000,956.20001,0,275.171248145,-9.1796875,-6.466796875,-5.0419921875,21.4867561646,37.8942020264,276.908083545,-0.139805511475,0.145444340515,10.70000018,1.18482119141,-0.89999998,11,11,0.669829964638,2.61957383156,496,273.986426953,-8.99609375,-4.8076171875,-9.0537109375,19.0149051025,49.6845292847,271.772634082,-0.0648252716064,-0.00853637237549,0.145635992289,2.05813598633
964010001,2017-11-28 14:00:00,5,5,0,166,1,12.9,23.0,10000,952.40002,0,277.325344482,-7.603515625,-8.1259765625,-1.0302734375,22.0065399414,33.2996218018,278.978116211,-0.164762684631,0.111890049744,3.0999998,2.15409633789,9.8000002,14,11,0.703467607498,3.57627415657,497,275.171248145,-9.1796875,-6.466796875,-5.0419921875,21.4867561646,37.8942020264,276.908083545,-0.139805511475,0.145444340515,0.669829964638,2.61957383156
964010001,2017-11-28 17:00:00,3,3,0,129,1,12.9,22.0,10000,951.20001,0,277.128862109,-5.037109375,-8.484375,2.6640625,24.7146935913,42.6693414185,276.855865381,-0.123336135864,0.0114567504883,0.0,-0.196482373047,12.9,17,11,0.209029525518,4.18427038193,498,277.325344482,-7.603515625,-8.1259765625,-1.0302734375,22.0065399414,33.2996218018,278.978116211,-0.164762684631,0.111890049744,0.703467607498,3.57627415657
964010001,2017-11-28 20:00:00,7,7,0,118,1,6.0999999,50.0,10000,953.29999,0,276.148532031,-4.48828125,-3.8466796875,6.791015625,35.8763152344,50.7351298218,273.602693652,0.0189061523437,-0.0598511672974,-6.8000001,-0.980330078125,12.9,20,11,-0.458476036787,4.48752212524,499,277.128862109,-5.037109375,-8.484375,2.6640625,24.7146935913,42.6693414185,276.855865381,-0.123336135864,0.0114567504883,0.209029525518,4.18427038193
964010001,2017-11-28 23:00:00,10,10,0,124,1,4.5,50.0,10000,954.5,0,275.693438965,1.0625,-1.35546875,9.68359375,57.0152033569,56.0835833862,273.393435205,-0.0533936645508,0.0427095336914,-1.5999999,-0.455093066406,6.0999999,23,11,-1.16833555698,4.75241279602,500,276.148532031,-4.48828125,-3.8466796875,6.791015625,35.8763152344,50.7351298218,273.602693652,0.0189061523437,-0.0598511672974,-0.458476036787,4.48752212524
964010001,2017-11-29 02:00:00,10,10,0,-1,0,4.5,50.0,10000,954.20001,0,274.837626611,8.3125,-1.9912109375,11.431640625,78.0777101074,63.0454072235,273.153086133,-0.0729362579346,0.0437109420776,0.0,-0.855812353516,4.5,2,11,-1.24343776703,1.48544490337,501,275.693438965,1.0625,-1.35546875,9.68359375,57.0152033569,56.0835833862,273.393435205,-0.0533936645508,0.0427095336914,-1.16833555698,4.75241279602
964010001,2017-11-29 05:00:00,10,10,0,-1,0,5.3000002,58.0,10000,953.5,0,273.692869531,6.236328125,-1.5048828125,10.96875,91.3531380615,69.7830226196,273.056128418,-0.0353033599854,0.0530498794556,0.8000002,-1.14475708008,4.5,5,11,-0.532281517982,1.77144396305,502,274.837626611,8.3125,-1.9912109375,11.431640625,78.0777101074,63.0454072235,273.153086133,-0.0729362579346,0.0437109420776,-1.24343776703,1.48544490337
964010001,2017-11-29 08:00:00,10,10,0,-1,0,4.9000001,60.0,10000,954.29999,0,273.324420264,1.9375,0.3203125,10.1474609375,90.287908667,76.284994812,272.434567822,-0.0259293060303,0.141118345642,-0.4000001,-0.368449267578,5.3000002,8,11,0.142945751548,2.06006121635,503,273.692869531,6.236328125,-1.5048828125,10.96875,91.3531380615,69.7830226196,273.056128418,-0.0353033599854,0.0530498794556,-0.532281517982,1.77144396305
964010001,2017-11-29 11:00:00,10,10,0,-1,0,7.1999998,53.0,7000,955.40002,0,274.376398975,-5.486328125,-0.326171875,7.32958984375,90.1578576172,69.3563523071,276.023630762,-0.0291541305542,0.0546478179932,2.2999997,1.05197871094,4.9000001,11,11,0.666530072689,2.61988472939,504,273.324420264,1.9375,0.3203125,10.1474609375,90.287908667,76.284994812,272.434567822,-0.0259293060303,0.141118345642,0.142945751548,2.06006121635
964010001,2017-11-29 14:00:00,10,10,0,-1,0,8.0,59.0,8000,953.79999,0,276.064346045,-0.1953125,-0.97265625,4.51171875,89.2361062378,65.2062964966,277.723219043,-0.121896702576,-0.048696144104,0.8000002,1.68794707031,7.1999998,14,11,0.701322138309,3.57299137115,505,274.376398975,-5.486328125,-0.326171875,7.32958984375,90.1578576172,69.3563523071,276.023630762,-0.0291541305542,0.0546478179932,0.666530072689,2.61988472939
964010001,2017-11-29 17:00:00,8,6,0,109,1,7.6999998,47.0,8000,955.20001,0,275.924753906,-3.03125,-1.8447265625,2.814453125,79.1682297974,68.4649174683,276.229096094,-0.0992164733887,0.161346720886,-0.3000002,-0.139592138672,8.0,17,11,0.208631247282,4.18093442917,506,276.064346045,-0.1953125,-0.97265625,4.51171875,89.2361062378,65.2062964966,277.723219043,-0.121896702576,-0.048696144104,0.701322138309,3.57299137115
964010001,2017-11-29 20:00:00,7,7,0,106,1,4.6999998,62.0,7000,958.20001,0,274.924097852,-5.4189453125,-3.0078125,-3.6064453125,62.9310087036,71.9757437988,273.552165625,0.0916550506592,0.170679541016,-3.0,-1.00065605469,7.6999998,20,11,-0.458013445139,4.48390388489,507,275.924753906,-3.03125,-1.8447265625,2.814453125,79.1682297974,68.4649174683,276.229096094,-0.0992164733887,0.161346720886,0.208631247282,4.18093442917
964010001,2017-11-29 23:00:00,5,5,0,97,1,1.4,78.0,7000,960.29999,0,274.264538184,-10.9453125,-5.85546875,-10.7294921875,39.1629499695,63.2900246216,272.053860254,0.0754751342773,0.284057807922,-3.2999998,-0.659559667969,4.6999998,23,11,-1.16755259037,4.74432277679,508,274.924097852,-5.4189453125,-3.0078125,-3.6064453125,62.9310087036,71.9757437988,273.552165625,0.0916550506592,0.170679541016,-0.458013445139,4.48390388489
964010001,2017-11-30 02:00:00,5,5,0,-1,0,0.0,77.0,7000,960.40002,0,273.258685449,-10.296875,-9.189453125,-9.0830078125,36.6348348022,57.6024478149,271.32764375,0.017621194458,0.305123857117,-1.4,-1.00585273438,1.4,2,11,-1.24546527863,1.49339103699,509,274.264538184,-10.9453125,-5.85546875,-10.7294921875,39.1629499695,63.2900246216,272.053860254,0.0754751342773,0.284057807922,-1.16755259037,4.74432277679
964010001,2017-11-30 05:00:00,0,0,0,-1,0,-1.7,83.0,7000,959.59998,0,272.039413379,-6.94921875,-10.673828125,-5.892578125,35.2743638611,48.5906260315,270.322886914,0.0219043457031,0.250837677002,-1.7,-1.21927207031,0.0,5,11,-0.534474313259,1.7742215395,510,273.258685449,-10.296875,-9.189453125,-9.0830078125,36.6348348022,57.6024478149,271.32764375,0.017621194458,0.305123857117,-1.24546527863,1.49339103699
964010001,2017-11-30 08:00:00,0,0,0,-1,0,-2.3,81.0,9000,959.70001,0,271.818791992,-3.369140625,-14.171875,-2.5888671875,33.1810201111,62.8798122925,269.406272656,0.0432731796265,0.105664277649,-0.6,-0.220621386719,-1.7,8,11,0.140278875828,2.06186079979,511,272.039413379,-6.94921875,-10.673828125,-5.892578125,35.2743638611,48.5906260315,270.322886914,0.0219043457031,0.250837677002,-0.534474313259,1.7742215395
964010001,2017-11-30 11:00:00,4,0,0,-1,0,4.5,51.0,10000,959.79999,0,273.404803027,-4.298828125,-11.861328125,-0.7451171875,31.6956170471,43.0484606506,275.348895605,-0.108438415527,0.0657214187622,6.8,1.58601103516,-2.3,11,11,0.663312852383,2.62007427216,512,271.818791992,-3.369140625,-14.171875,-2.5888671875,33.1810201111,62.8798122925,269.406272656,0.0432731796265,0.105664277649,0.140278875828,2.06186079979
964010001,2017-11-30 14:00:00,7,0,0,-1,0,8.5,33.0,9000,956.20001,0,275.859584814,-10.73828125,-9.55078125,1.0986328125,33.1256328659,40.1231459106,277.803670898,-0.204161538696,0.0773411300659,4.0,2.45478178711,4.5,14,11,0.699296295643,3.56973385811,513,273.404803027,-4.298828125,-11.861328125,-0.7451171875,31.6956170471,43.0484606506,275.348895605,-0.108438415527,0.0657214187622,0.663312852383,2.62007427216
964010001,2017-11-30 17:00:00,9,0,0,60,1,7.6999998,41.0,9000,955.40002,0,275.614897852,-4.40234375,-7.35546875,4.943359375,38.7265139526,53.4982084259,275.54200332,-0.200171310425,0.115220410156,-0.8000002,-0.244686962891,8.5,17,11,0.208328738809,4.17767810822,514,275.859584814,-10.73828125,-9.55078125,1.0986328125,33.1256328659,40.1231459106,277.803670898,-0.204161538696,0.0773411300659,0.699296295643,3.56973385811
964010001,2017-11-30 20:00:00,9,0,0,-1,0,2.7,55.0,9000,957.29999,0,274.002419385,0.3359375,-5.484375,2.716796875,44.8915229431,70.2002576538,271.124280859,0.0222408157349,0.0647520446777,-4.9999998,-1.6124784668,7.6999998,20,11,-0.457470834255,4.48039960861,515,275.614897852,-4.40234375,-7.35546875,4.943359375,38.7265139526,53.4982084259,275.54200332,-0.200171310425,0.115220410156,0.208328738809,4.17767810822
964010001,2017-11-30 23:00:00,0,0,0,-1,0,0.0,75.0,10000,958.5,0,273.557012598,-2.322265625,-4.6484375,1.732421875,48.9922959534,75.4007431274,270.233544727,0.132494610596,0.0939339859009,-2.7,-0.445406787109,2.7,23,11,-1.16668236256,4.73653888702,516,274.002419385,0.3359375,-5.484375,2.716796875,44.8915229431,70.2002576538,271.124280859,0.0222408157349,0.0647520446777,-0.457470834255,4.48039960861
964010001,2017-12-01 02:00:00,0,0,0,-1,0,-1.4,74.0,10000,957.90002,0,273.490559326,-4.744140625,-3.1171875,1.25,49.3541070129,76.9856625122,269.791450098,0.151450418091,0.113087245178,-1.4,-0.0664532714844,0.0,2,12,-1.24748909473,1.50103986263,517,273.557012598,-2.322265625,-4.6484375,1.732421875,48.9922959534,75.4007431274,270.233544727,0.132494610596,0.0939339859009,-1.16668236256,4.73653888702
964010001,2017-12-01 05:00:00,0,0,0,-1,0,-2.5,73.0,10000,956.90002,0,273.087313232,-0.28515625,-3.9482421875,1.2060546875,48.3299897888,79.0251744873,269.74010293,0.147760557556,0.0705481536865,-1.1,-0.40324609375,-1.4,5,12,-0.53666973114,1.77685987949,518,273.490559326,-4.744140625,-3.1171875,1.25,49.3541070129,76.9856625122,269.791450098,0.151450418091,0.113087245178,-1.24748909473,1.50103986263
964010001,2017-12-01 08:00:00,8,8,0,-1,0,-2.8,82.0,5000,958.0,0,271.679748145,-8.001953125,-3.1279296875,3.1875,70.0979437866,83.0701596313,269.078009766,0.0442059234619,-0.0301724075317,-0.3,-1.40756508789,-2.5,8,12,0.137637153268,2.06353402138,519,273.087313232,-0.28515625,-3.9482421875,1.2060546875,48.3299897888,79.0251744873,269.74010293,0.147760557556,0.0705481536865,-0.53666973114,1.77685987949
964010001,2017-12-01 11:00:00,7,7,0,-1,0,2.2,60.0,5000,958.0,0,273.350049316,-10.302734375,-2.8837890625,3.35400390625,83.3105027466,70.1393727661,275.088041992,-0.0118339752197,0.0587682907104,5.0,1.67030117187,-2.8,11,12,0.660180032253,2.62014436722,520,271.679748145,-8.001953125,-3.1279296875,3.1875,70.0979437866,83.0701596313,269.078009766,0.0442059234619,-0.0301724075317,0.137637153268,2.06353402138
964010001,2017-12-01 14:00:00,10,10,0,127,1,4.1999998,55.0,5000,954.79999,0,275.642216797,-2.33984375,-2.6396484375,3.5205078125,91.6765484253,65.6641851196,277.246215967,-0.0414411895752,0.175732260132,1.9999998,2.29216748047,2.2,14,12,0.697390913963,3.56650257111,521,273.350049316,-10.302734375,-2.8837890625,3.35400390625,83.3105027466,70.1393727661,275.088041992,-0.0118339752197,0.0587682907104,0.660180032253,2.62014436722
964010001,2017-12-01 17:00:00,10,10,0,138,1,4.3000002,52.0,5000,953.79999,0,275.726669189,-6.1640625,1.634765625,4.3251953125,77.9528261963,72.1855817017,275.548966113,-0.0446799499512,0.21040058136,0.1000004,0.0844523925781,4.1999998,17,12,0.20812189579,4.17450332642,522,275.642216797,-2.33984375,-2.6396484375,3.5205078125,91.6765484253,65.6641851196,277.246215967,-0.0414411895752,0.175732260132,0.697390913963,3.56650257111
964010001,2017-12-01 20:00:00,7,7,0,-1,0,1.6,66.0,5000,954.90002,0,274.562783496,0.26953125,-0.2568359375,0.7900390625,60.8263238525,84.4886932739,272.262195068,0.167629884338,0.0956886474609,-2.7000002,-1.16388569336,4.3000002,20,12,-0.456849426031,4.4770116806,523,275.726669189,-6.1640625,1.634765625,4.3251953125,77.9528261963,72.1855817017,275.548966113,-0.0446799499512,0.21040058136,0.20812189579,4.17450332642
964010001,2017-12-01 23:00:00,9,9,0,-1,0,-1.2,77.0,5000,955.40002,0,274.020705566,0.90625,-1.6865234375,0.8671875,47.39772146,87.593726001,271.352131641,0.224392950439,0.156255076599,-2.8,-0.542077929687,1.6,23,12,-1.1657282114,4.72906732559,524,274.562783496,0.26953125,-0.2568359375,0.7900390625,60.8263238525,84.4886932739,272.262195068,0.167629884338,0.0956886474609,-0.456849426031,4.4770116806
964010001,2017-12-02 02:00:00,7,7,0,128,1,-2.7,82.0,5000,953.5,0,273.914776904,5.591796875,-4.6162109375,-0.6650390625,41.4081201843,88.8702411499,271.048964355,0.250316375732,0.280749603271,-1.5,-0.105928662109,-1.2,2,12,-1.24951028824,1.50838279724,525,274.020705566,0.90625,-1.6865234375,0.8671875,47.39772146,87.593726001,271.352131641,0.224392950439,0.156255076599,-1.1657282114,4.72906732559
964010001,2017-12-02 05:00:00,8,8,0,117,1,-3.4000001,84.0,5000,951.59998,0,274.308184229,8.494140625,-6.5859375,-2.380859375,42.845352179,88.7850502319,270.926661035,0.24914987793,0.1969342453,-0.7000001,0.393407324219,-2.7,5,12,-0.538866817951,1.77935755253,526,273.914776904,5.591796875,-4.6162109375,-0.6650390625,41.4081201843,88.8702411499,271.048964355,0.250316375732,0.280749603271,-1.24951028824,1.50838279724
964010001,2017-12-02 08:00:00,0,0,0,106,1,-3.5,81.0,7000,952.59998,0,273.730655273,8.75,2.4697265625,-2.8251953125,31.879326387,89.1435839111,270.134421631,0.190978146362,0.0979595458984,-0.0999999,-0.577528955078,-3.4000001,8,12,0.135022222996,2.06508088112,527,274.308184229,8.494140625,-6.5859375,-2.380859375,42.845352179,88.7850502319,270.926661035,0.24914987793,0.1969342453,-0.538866817951,1.77935755253
964010001,2017-12-02 11:00:00,0,0,0,-1,0,2.9000001,59.0,6000,952.5,0,275.241190723,2.90625,2.021484375,-1.3349609375,36.176972522,75.0251537231,276.775405713,0.0763543029785,0.0247395584106,6.4000001,1.51053544922,-3.5,11,12,0.657133162022,2.62009620667,528,273.730655273,8.75,2.4697265625,-2.8251953125,31.879326387,89.1435839111,270.134421631,0.190978146362,0.0979595458984,0.135022222996,2.06508088112
964010001,2017-12-02 14:00:00,0,0,0,-1,0,9.6000004,37.0,7000,948.5,0,277.89058999,-5.4677734375,1.5732421875,0.1552734375,23.8885895935,64.8952803955,279.4630125,0.0337858291626,0.252217962646,6.7000003,2.64939926758,2.9000001,14,12,0.695606827736,3.56329798698,529,275.241190723,2.90625,2.021484375,-1.3349609375,36.176972522,75.0251537231,276.775405713,0.0763543029785,0.0247395584106,0.657133162022,2.62009620667
964010001,2017-12-02 17:00:00,7,0,0,-1,0,9.0,56.0,7000,947.5,0,278.310197363,-8.1943359375,0.6611328125,-1.8662109375,16.1884279877,70.2010811523,277.290966406,-0.0508534759521,0.0337527908325,-0.6000004,0.419607373047,9.6000004,17,12,0.208010599017,4.17141151428,530,277.89058999,-5.4677734375,1.5732421875,0.1552734375,23.8885895935,64.8952803955,279.4630125,0.0337858291626,0.252217962646,0.695606827736,3.56329798698
964010001,2017-12-02 20:00:00,3,0,0,-1,0,2.9000001,78.0,6000,950.29999,0,276.820572461,0.75,-0.013671875,-1.6328125,22.129279657,83.557897876,272.984457471,0.158791323853,-0.167272724915,-6.0999999,-1.48962490234,9.0,20,12,-0.456150323153,4.47374153137,531,278.310197363,-8.1943359375,0.6611328125,-1.8662109375,16.1884279877,70.2010811523,277.290966406,-0.0508534759521,0.0337527908325,0.208010599017,4.17141151428
964010001,2017-12-02 23:00:00,9,9,0,140,1,2.4000001,76.0,6000,952.70001,0,276.310329004,7.921875,-2.4384765625,-2.49609375,31.2697962631,84.8351218628,272.004997363,0.220733580017,0.0119744400024,-0.5,-0.510243457031,2.9000001,23,12,-1.16469359398,4.72191286087,532,276.820572461,0.75,-0.013671875,-1.6328125,22.129279657,83.557897876,272.984457471,0.158791323853,-0.167272724915,-0.456150323153,4.47374153137
964010001,2017-12-03 02:00:00,0,0,0,-1,0,0.80000001,82.0,6000,952.29999,0,276.417220459,15.509765625,-2.8251953125,-6.34765625,34.5985711853,82.513184082,271.499912402,0.121723239136,-0.144826043701,-1.60000009,0.106891455078,2.4000001,2,12,-1.2515296936,1.51541161537,533,276.310329004,7.921875,-2.4384765625,-2.49609375,31.2697962631,84.8351218628,272.004997363,0.220733580017,0.0119744400024,-1.16469359398,4.72191286087
964010001,2017-12-03 05:00:00,5,0,0,-1,0,0.2,94.0,6000,953.5,0,274.896702393,13.07421875,-4.9921875,-13.2529296875,49.8737570923,75.7058519409,271.77234375,-0.0744528747559,-0.123463124084,-0.60000001,-1.52051806641,0.80000001,5,12,-0.541064679623,1.78171300888,534,276.417220459,15.509765625,-2.8251953125,-6.34765625,34.5985711853,82.513184082,271.499912402,0.121723239136,-0.144826043701,-1.2515296936,1.51541161537
964010001,2017-12-03 08:00:00,0,0,0,-1,0,0.0,82.0,8000,955.09998,0,274.724745215,7.6640625,-7.7021484375,-7.517578125,30.9125824158,72.4818166748,271.278902832,0.0237493988037,0.0888525817871,-0.2,-0.171957177734,0.2,8,12,0.132435694337,2.06650090218,535,274.896702393,13.07421875,-4.9921875,-13.2529296875,49.8737570923,75.7058519409,271.77234375,-0.0744528747559,-0.123463124084,-0.541064679623,1.78171300888
964010001,2017-12-03 11:00:00,0,0,0,-1,0,8.1999998,52.0,8000,956.40002,0,276.622896387,6.3203125,-5.4853515625,-5.654296875,32.0959773987,48.4542223145,278.124018945,-0.0268673156738,0.0942564224243,8.1999998,1.89815117188,0.0,11,12,0.654173910618,2.61993098259,536,274.724745215,7.6640625,-7.7021484375,-7.517578125,30.9125824158,72.4818166748,271.278902832,0.0237493988037,0.0888525817871,0.132435694337,2.06650090218
964010001,2017-12-03 14:00:00,0,0,0,265,1,12.9,25.0,7000,952.70001,0,278.784196094,1.021484375,-3.2685546875,-3.791015625,34.4768134689,35.6094018066,280.401571777,-0.108394148254,0.188443441772,4.7000002,2.16129970703,8.1999998,14,12,0.693944752216,3.56012105942,537,276.622896387,6.3203125,-5.4853515625,-5.654296875,32.0959773987,48.4542223145,278.124018945,-0.0268673156738,0.0942564224243,0.654173910618,2.61993098259
964010001,2017-12-03 17:00:00,3,0,0,130,1,12.7,23.0,10000,951.79999,0,278.521988672,-8.7578125,0.302734375,-3.673828125,37.6545303223,43.4139734985,277.445751318,-0.0629941482544,0.124302983093,-0.2,-0.262207421875,12.9,17,12,0.207994684577,4.16840457916,538,278.784196094,1.021484375,-3.2685546875,-3.791015625,34.4768134689,35.6094018066,280.401571777,-0.108394148254,0.188443441772,0.693944752216,3.56012105942
964010001,2017-12-03 20:00:00,0,0,0,-1,0,4.0999999,55.0,10000,954.79999,0,277.212255957,-21.75390625,-5.810546875,-8.4970703125,44.7837541931,49.1671693909,272.977936963,0.12712003479,0.064846383667,-8.6000001,-1.30973271484,12.7,20,12,-0.455374777317,4.4705915451,539,278.521988672,-8.7578125,0.302734375,-3.673828125,37.6545303223,43.4139734985,277.445751318,-0.0629941482544,0.124302983093,0.207994684577,4.16840457916
964010001,2017-12-03 23:00:00,3,0,0,-1,0,2.9000001,52.0,10000,957.79999,0,275.658224072,-7.2685546875,-16.0,-17.5947265625,47.7880858337,44.3175378845,271.979573291,0.00981250915527,0.0293113479614,-1.1999998,-1.55403188477,4.0999999,23,12,-1.16358172894,4.71508026123,540,277.212255957,-21.75390625,-5.810546875,-8.4970703125,44.7837541931,49.1671693909,272.977936963,0.12712003479,0.064846383667,-0.455374777317,4.4705915451
964010001,2017-12-04 02:00:00,0,0,0,-1,0,0.69999999,87.0,10000,958.70001,0,273.620282715,-1.056640625,-19.9443359375,-16.0732421875,45.8521156342,43.6390444824,270.830930029,-0.00295566558838,0.0275884735107,-2.20000011,-2.03794135742,2.9000001,2,12,-1.25354850292,1.52211809158,541,275.658224072,-7.2685546875,-16.0,-17.5947265625,47.7880858337,44.3175378845,271.979573291,0.00981250915527,0.0293113479614,-1.16358172894,4.71508026123
964010001,2017-12-04 05:00:00,0,0,0,128,1,-1.6,70.0,10000,958.29999,0,272.557931152,2.197265625,-12.8955078125,-10.3544921875,46.0876785278,43.5820175659,269.681171777,0.0503807998657,0.0595533294678,-2.29999999,-1.0623515625,0.69999999,5,12,-0.543262302876,1.78392481804,542,273.620282715,-1.056640625,-19.9443359375,-16.0732421875,45.8521156342,43.6390444824,270.830930029,-0.00295566558838,0.0275884735107,-1.25354850292,1.52211809158
964010001,2017-12-04 08:00:00,3,0,0,-1,0,-2.4000001,70.0,10000,958.70001,0,272.551077246,-5.494140625,-7.2568359375,-0.578125,47.5653110718,51.557560022,269.958223535,-0.00722502746582,0.134226676941,-0.8000001,-0.00685390625006,-1.6,8,12,0.129879191518,2.06779408455,543,272.557931152,2.197265625,-12.8955078125,-10.3544921875,46.0876785278,43.5820175659,269.681171777,0.0503807998657,0.0595533294678,-0.543262302876,1.78392481804
964010001,2017-12-04 11:00:00,7,7,0,-1,0,4.1999998,46.0,10000,959.79999,0,273.706364062,-6.220703125,-7.76513671875,-0.623046875,53.6221263794,43.5812895264,275.666774121,-0.141244108582,0.00707879486084,6.5999999,1.15528681641,-2.4000001,11,12,0.651303648949,2.6196501255,544,272.551077246,-5.494140625,-7.2568359375,-0.578125,47.5653110718,51.557560022,269.958223535,-0.00722502746582,0.134226676941,0.129879191518,2.06779408455
964010001,2017-12-04 14:00:00,7,0,0,100,1,7.5,33.0,9000,956.29999,0,275.933713672,-6.884765625,-8.2734375,-0.66796875,68.5935689423,43.958134668,277.82763335,-0.219238690186,0.00916747131348,3.3000002,2.22734960937,4.1999998,14,12,0.692405343056,3.55697274208,545,273.706364062,-6.220703125,-7.76513671875,-0.623046875,53.6221263794,43.5812895264,275.666774121,-0.141244108582,0.00707879486084,0.651303648949,2.6196501255
964010001,2017-12-04 17:00:00,7,3,0,-1,0,7.4000001,37.0,9000,956.09998,0,275.210078467,-3.41796875,-7.9013671875,0.181640625,80.5521165405,50.8070602417,275.094374902,-0.153682054138,0.00962596893311,-0.0999999,-0.723635205078,7.5,17,12,0.208073958755,4.16548299789,546,275.933713672,-6.884765625,-8.2734375,-0.66796875,68.5935689423,43.958134668,277.82763335,-0.219238690186,0.00916747131348,0.692405343056,3.55697274208
964010001,2017-12-04 20:00:00,0,0,0,-1,0,3.3,53.0,9000,959.40002,0,273.411674023,-8.671875,-9.0986328125,-7.9736328125,54.5733364258,50.4220376709,270.952830566,0.18660039978,0.176950115967,-4.1000001,-1.79840444336,7.4000001,20,12,-0.454523950815,4.46756362915,547,275.210078467,-3.41796875,-7.9013671875,0.181640625,80.5521165405,50.8070602417,275.094374902,-0.153682054138,0.00962596893311,0.208073958755,4.16548299789
964010001,2017-12-04 23:00:00,0,0,0,122,1,-0.40000001,64.0,8000,961.5,0,272.540420264,-6.41015625,-6.333984375,-14.4228515625,19.3220236908,41.3930877686,270.494794824,0.144984243774,0.370614053345,-3.70000001,-0.871253759766,3.3,23,12,-1.1623955965,4.70857381821,548,273.411674023,-8.671875,-9.0986328125,-7.9736328125,54.5733364258,50.4220376709,270.952830566,0.18660039978,0.176950115967,-0.454523950815,4.46756362915
964010001,2017-12-05 02:00:00,0,0,0,-1,0,-2.4000001,70.0,8000,961.59998,0,270.876738623,8.189453125,-2.7958984375,-12.2197265625,12.4144326996,38.3765201172,269.495631006,0.103858154297,0.395404190063,-2.00000009,-1.66368164063,-0.40000001,2,12,-1.25556743145,1.52849388123,549,272.540420264,-6.41015625,-6.333984375,-14.4228515625,19.3220236908,41.3930877686,270.494794824,0.144984243774,0.370614053345,-1.1623955965,4.70857381821
964010001,2017-12-05 05:00:00,0,0,0,-1,0,-3.4000001,74.0,8000,959.5,0,270.033015088,6.3828125,-3.6044921875,-7.30078125,12.4308198318,35.1789804382,268.126691748,0.169983895874,0.218193240356,-1.0,-0.843723535156,-2.4000001,5,12,-0.545458853245,1.78599154949,550,270.876738623,8.189453125,-2.7958984375,-12.2197265625,12.4144326996,38.3765201172,269.495631006,0.103858154297,0.395404190063,-1.25556743145,1.52849388123
